lambda,cov.prob
0,1
0.1,0.9953211598395555
0.2,0.9824769036935782
0.30000000000000004,0.9630636868862333
0.4,0.9920736681327463
0.5,0.9856123220330294
0.6000000000000001,0.9768847122473672
0.7000000000000001,0.9658584158742916
0.8,0.9525774039285098
0.9,0.9865412793605637
1,0.9810118431238463
1.1,0.9742581834703292
1.2000000000000002,0.9662310318143444
1.3,0.9569045473079241
1.4000000000000001,0.9857467036601779
1.5,0.9814240637778595
1.6,0.9763177219506884
1.7000000000000002,0.970385193695468
1.8,0.9635933389989166
1.9000000000000001,0.9559185967576448
2,0.9834363915193857
2.1,0.9795509199103668
2.2,0.9750902496952996
2.3000000000000003,0.9700243063025452
2.4000000000000004,0.964327489004697
2.5,0.9579789618046939
2.6,0.9509628480130379
2.7,0.9432683336983988
2.8000000000000003,0.9348896866357591
2.9000000000000004,0.9258261984058453
3,0.9160820579686966
3.1,0.9502675659777846
3.2,0.9535236579552137
3.3000000000000003,0.9562050203581748
3.4000000000000004,0.9583339899298561
3.5,0.9599289585215767
3.6,0.9610048653142392
3.7,0.9615736594155423
3.8000000000000003,0.9616447338922842
3.9000000000000004,0.9612253320538038
4,0.9603209266232818
4.1000000000000005,0.9589355723101604
4.2,0.9570722322214982
4.3,0.9547330785150925
4.4,0.9519197676955686
4.5,0.9486336909797201
4.6000000000000005,0.944876200203093
4.7,0.9406488098006426
4.800000000000001,0.9359533754652944
4.9,0.9513881950081244
5,0.954119226092478
5.1000000000000005,0.9564816989079914
5.2,0.9584868049663019
5.300000000000001,0.9601442274494134
5.4,0.9614622462202868
5.5,0.9624478445913567
5.6000000000000005,0.9631068170992909
5.7,0.963443877593745
5.800000000000001,0.9634627670001882
5.9,0.963166360163746
6,0.9625567712238908
6.1000000000000005,0.9616354570097737
6.2,0.9604033179840178
6.300000000000001,0.9588607962995398
6.4,0.9570079705700272
6.5,0.9548446469903601
6.6000000000000005,0.9519938890073627
6.7,0.9538218197416756
6.800000000000001,0.9553539769658659
6.9,0.9565959092571041
7,0.957552443316058
7.1000000000000005,0.9582277311926316
7.2,0.9586252993579839
7.300000000000001,0.9587480992024753
7.4,0.9585985585629493
7.5,0.9581786339053191
7.6000000000000005,0.9574898628101219
7.7,0.9565334164296271
7.800000000000001,0.9553101516055185
7.9,0.9538206623561588
8,0.9520653304621778
8.1,0.9512207676573378
8.200000000000001,0.9527995163152277
8.3,0.9541294177020262
8.4,0.955214290314377
8.5,0.9560574992811802
8.6,0.9566619809773429
8.700000000000001,0.9570302691652575
8.8,0.9571645224300653
8.9,0.9570665526841092
9,0.9567378545251921
9.1,0.9561796352423283
9.200000000000001,0.9553928452716985
9.3,0.954378208914488
9.4,0.9531362551372602
9.5,0.9508089987292698
9.600000000000001,0.952361709448641
9.700000000000001,0.9537012448181429
9.8,0.9548306565939025
9.9,0.9557526702479943
10,0.9564696983259894
10.100000000000001,0.9569838550427674
10.200000000000001,0.9572969719804484
10.3,0.957410614756008
10.4,0.9573261005298057
10.5,0.9570445162300348
10.600000000000001,0.9565667373718608
10.700000000000001,0.9558934473538542
10.8,0.9500167635420248
10.9,0.9516967978168873
11,0.9531907279299717
11.100000000000001,0.9545013025193633
11.200000000000001,0.9556310157506502
11.3,0.9565821139860439
11.4,0.9573566034785693
11.5,0.9579562590089449
11.600000000000001,0.9583826333841099
11.700000000000001,0.9586370677178117
11.8,0.9587207024150999
11.9,0.9586344887841087
12,0.9583792012000449
12.100000000000001,0.9500234560067454
12.200000000000001,0.9517683482173652
12.3,0.9533499159218947
12.4,0.9547706476236908
12.5,0.956032828953445
12.600000000000001,0.9571385457358684
12.700000000000001,0.9580896878649344
12.8,0.9588879539370211
12.9,0.9595348565917785
13,0.9600317285110211
13.100000000000001,0.9603797290265201
13.200000000000001,0.960579851288099
13.3,0.960632929944075
13.4,0.9605396492866861
13.5,0.9603005518158351
13.600000000000001,0.9599160471751524
13.700000000000001,0.9593864214151392
13.8,0.9503020186515402
13.9,0.9510638277875396
14,0.9516681503846727
14.100000000000001,0.9521161787291001
14.200000000000001,0.9524089774561022
14.3,0.9525474891640929
14.4,0.9525325404785371
14.5,0.9523648485243784
14.600000000000001,0.9520450277659573
14.700000000000001,0.9515735971738765
14.8,0.9509509876787988
14.9,0.9502037609601066
15,0.9513887262487769
15.100000000000001,0.9524331424286877
15.200000000000001,0.9533383889350808
15.3,0.9541057241555262
15.4,0.9547362880985857
15.5,0.955231105506845
15.600000000000001,0.9555910893870847
15.700000000000001,0.9558170449303235
15.8,0.9559096737944962
15.9,0.9558695787225647
16,0.9556972684689753
16.1,0.9507438769315892
16.2,0.9521180145887883
16.3,0.9533667053833588
16.400000000000002,0.9544913723053144
16.5,0.955493330820408
16.6,0.9563737899367428
16.7,0.9571338536515179
16.8,0.9577745227601072
16.900000000000002,0.9582966970095692
17,0.95870117757854445
17.1,0.9589886698654565
17.2,0.9591597865668522
17.3,0.9592150510277042
17.400000000000002,0.9591549008454952
17.5,0.9589796917099079
17.6,0.958689701460005
17.7,0.9505468180188179
17.8,0.9512590165757027
17.900000000000002,0.9518485173224907
18,0.9523161136105062
18.1,0.9526625216182306
18.2,0.9528883827082928
18.3,0.9529942660393566
18.400000000000002,0.9529806714167514
18.5,0.9528480323655834
18.6,0.9525967194100796
18.7,0.9503820694368434
18.8,0.9515247816804366
18.900000000000002,0.9525562590449702
19,0.9534775037373189
19.1,0.9542894422531158
19.200000000000003,0.9549929261872266
19.3,0.9555887332952094
19.400000000000002,0.9560775687950641
19.5,0.9564600668983988
19.6,0.9567367925600333
19.700000000000003,0.9569082434349254
19.8,0.9569748520312125
19.900000000000002,0.9569369880480856
20,0.9567949608871625
20.1,0.9565490223259476
20.200000000000003,0.9561993693419913
20.3,0.9557461470762922
20.400000000000002,0.9503364569188006
20.5,0.9507671677553082
20.6,0.9510890701340792
20.700000000000003,0.951302676297086
20.8,0.9514084451305552
20.900000000000002,0.9514067840521351
21,0.9512980510602951
21.1,0.9510825569357484
21.200000000000003,0.9507605675845986
21.3,0.9507886221856985
21.400000000000002,0.951726610863576
21.5,0.9525655300193021
21.6,0.953306107899542
21.700000000000003,0.953949016454196
21.8,0.9544948720168507
21.900000000000002,0.9549442361569903
22,0.9552976166971332
22.1,0.9555554688879304
22.200000000000003,0.9557181967341535
22.3,0.9557861544643886
22.400000000000002,0.9557596481372037
22.5,0.9556389373764221
22.6,0.9554242372281314
22.700000000000003,0.9551157201319694
22.8,0.9547135179991967
22.900000000000002,0.9542177243900457
23,0.9502048691363293
23.1,0.950498370564162
23.200000000000003,0.9506944373561794
23.3,0.9507934407087192
23.400000000000002,0.9507957117452458
23.5,0.95070154295891
23.6,0.950511189768977
23.700000000000003,0.9502248721843977
23.8,0.9508347960967705
23.900000000000002,0.9516844463634992
24,0.9524448684222475
24.1,0.9531166474289199
24.200000000000003,0.9537003243699145
24.3,0.9541963965321302
24.400000000000002,0.9546053180988735
24.5,0.9549275008671927
24.6,0.9551633150820488
24.700000000000003,0.9553130903826565
24.8,0.9553771168562305
24.900000000000002,0.9553556461943109
25,0.9552488929467642
25.1,0.9550570358685027
25.200000000000003,0.9547802193539094
25.3,0.9544185549539143
25.400000000000002,0.9500014752604102
25.5,0.9503543100393348
25.6,0.9506189255766438
25.700000000000003,0.9507956573899081
25.8,0.9508848075801036
25.900000000000002,0.9508866458006969
26,0.9508014103181021
26.1,0.950629309159011
26.200000000000003,0.9505856878787174
26.3,0.9514352309961467
26.400000000000002,0.9522036724375325
26.5,0.9528915273080948
26.6,0.9534992745883738
26.700000000000003,0.9540273573819394
26.8,0.9544761832605078
26.900000000000002,0.9548461247035075
27,0.9551375196290396
27.1,0.9553506720131283
27.200000000000003,0.95548585259406
27.3,0.9555432996585634
27.400000000000002,0.9555232199065052
27.5,0.9554257893907446
27.6,0.9552511545287078
27.700000000000003,0.954999433182233
27.8,0.9503020572365186
27.900000000000002,0.9506987769116526
28,0.9510154212693805
28.1,0.9512522941367771
28.200000000000003,0.9514096708323948
28.3,0.9514877988293083
28.400000000000002,0.9514868984918079
28.5,0.9514071638826537
28.6,0.9508162758128142
28.700000000000003,0.9516583621679829
28.8,0.9524265685302002
28.900000000000002,0.9531213535003448
29,0.9537431454118585
29.1,0.9542923424460924
29.200000000000003,0.9547693128240327
29.3,0.9551743950723772
29.400000000000002,0.9555078983619196
29.5,0.9557701029161021
29.6,0.9559612604875537
29.700000000000003,0.9560815949003764
29.8,0.9561313026558952
29.900000000000002,0.9561105535995204
30,0.9560194916463698
30.1,0.9504713616388805
30.200000000000003,0.95097335432199
30.3,0.9514021716231394
30.400000000000002,0.9517581155162804
30.5,0.9520414628095388
30.6,0.9522524655426902
30.700000000000003,0.9523913514464725
30.8,0.9524583244616329
30.900000000000002,0.9505059115896426
31,0.9514034056223035
31.1,0.9522329983213986
31.200000000000003,0.9529951282483577
31.3,0.9536902081272884
31.400000000000002,0.9543186248184621
31.5,0.9548807393537543
31.6,0.9553768870327072
31.700000000000003,0.9558073775778316
31.8,0.9561724953477169
31.900000000000002,0.9564724996064705
32,0.956707624847957
32.1,0.956878081173273
32.2,0.9569840547198476
32.300000000000004,0.9501574768357082
32.4,0.9508104941156609
32.5,0.9513961250133134
32.6,0.9519146905711328
32.7,0.9523664893467036
32.800000000000004,0.952751797577955
32.9,0.9530708694014942
33,0.9533239371226585
33.1,0.9535112115358324
33.2,0.9536328822935703
33.300000000000004,0.9536891183229889
33.4,0.9536800682878822
33.5,0.9536058610949558
33.6,0.9534666064425655
33.7,0.9532623954102899
33.800000000000004,0.952993301087657
33.9,0.9526593792403133
34,0.9522606690118919
34.1,0.950097906625158
34.2,0.9502345758161701
34.300000000000004,0.9503048384999382
34.4,0.9503088502130681
34.5,0.9502467492004117
34.6,0.9505655597533699
34.7,0.9512792235661653
34.800000000000004,0.9519309319300158
34.9,0.9525209992749278
35,0.9530497200960069
35.1,0.9535173690062325
35.2,0.9539242008333985
35.300000000000004,0.95427045076028
35.4,0.9545563345070406
35.5,0.9547820485548337
35.6,0.9549477704095509
35.7,0.9550536589046162
35.800000000000004,0.9550998545416994
35.9,0.9550864798682137
36,0.955013639890387
36.1,0.9503326432878226
36.2,0.9507567220630412
36.300000000000004,0.9511193519515129
36.4,0.9514207441586838
36.5,0.9516610928339869
36.6,0.9518405752967669
36.7,0.9519593522991492
36.800000000000004,0.9502676932981123
36.9,0.9510857055241804
37,0.9518462720448135
37.1,0.9525497184968118
37.2,0.9531963528173607
37.300000000000004,0.9537864651845318
37.4,0.954320327995251
37.5,0.9547981958801005
37.6,0.9552203057542903
37.7,0.9555868769041105
37.800000000000004,0.9558981111081445
37.9,0.9561541927925006
38,0.9563552892192742
38.1,0.956501550707467
38.2,0.9502243335615163
38.300000000000004,0.9508326239096649
38.400000000000006,0.9513839102105353
38.5,0.9518784366305537
38.6,0.9523164314780704
38.7,0.9526981072677346
38.800000000000004,0.9530236608178522
38.900000000000006,0.9532932733800487
39,0.9535071108004918
39.1,0.9536653237119763
39.2,0.9537680477560743
39.300000000000004,0.953815403834566
39.400000000000006,0.9538074983893626
39.5,0.953744423710065
39.6,0.9536262582683175
39.7,0.9534530670780821
39.800000000000004,0.9501173647451199
39.900000000000006,0.9503998267590427
40,0.9506258122053394
40.1,0.9507954712327651
40.2,0.9509089406044942
40.300000000000004,0.9509663439205301
40.400000000000006,0.9504631956120655
40.5,0.9511722672938124
40.6,0.9518284638741994
40.7,0.9524320424233227
40.800000000000004,0.9529832455652893
40.900000000000006,0.953482301455078
41,0.9539294237838029
41.1,0.9543248118119426
41.2,0.9546686504300266
41.300000000000004,0.9549611102462818
41.400000000000006,0.9552023477007083
41.5,0.9553925052050285
41.6,0.9555317113079599
41.7,0.9556200808851988
41.800000000000004,0.9502582486260083
41.900000000000006,0.9507718476107596
42,0.9512328859829724
42.1,0.9516415561401788
42.2,0.9519980375228241
42.300000000000004,0.952302496685315
42.400000000000006,0.9525550873922339
42.5,0.9527559507391733
42.6,0.9529052152977089
42.7,0.9530029972839171
42.800000000000004,0.9530494007499035
42.900000000000006,0.9530445177977401
43,0.9529884288152192
43.1,0.9528812027328072
43.2,0.9527228973011637
43.300000000000004,0.95251355938858
43.400000000000006,0.9522532252976905
43.5,0.9500919909058636
43.6,0.950250915068616
43.7,0.9503577776345022
43.800000000000004,0.9504126846033594
43.900000000000006,0.9502705923108168
44,0.9509307867346812
44.1,0.9515419748604819
44.2,0.9521043744589615
44.300000000000004,0.9526181912613418
44.400000000000006,0.9530836189382689
44.5,0.9535008391010589
44.6,0.9538700213249295
44.7,0.9541913231938381
44.800000000000004,0.9544648903665872
44.900000000000006,0.954690856663795
45,0.9548693441753294
45.1,0.9550004633878137
45.2,0.955084313331746
45.300000000000004,0.9500990725914215
45.400000000000006,0.950576838789691
45.5,0.9510058704018896
45.6,0.9513863315163342
45.7,0.95171837533827075
45.800000000000004,0.9520021442440646
45.900000000000006,0.9522377698552975
46,0.9524253731324032
46.1,0.9525650644874686
46.2,0.9526569439157829
46.300000000000004,0.9527011011457222
46.400000000000006,0.9526976158065505
46.5,0.9526465576136761
46.6,0.9525479865709335
46.7,0.9524019531893935
46.800000000000004,0.9522084987222545
46.900000000000006,0.9519676554153057
47,0.9516794467724677
47.1,0.9501060930192375
47.2,0.9502057375559843
47.300000000000004,0.9502571714760435
47.400000000000006,0.9504169222920643
47.5,0.9510313024711896
47.6,0.9516001949571695
47.7,0.9521237865888427
47.800000000000004,0.9526022539611861
47.900000000000006,0.9530357634074191
48,0.9534244709988869
48.1,0.9537685225624972
48.2,0.9540680537154271
48.300000000000004,0.9543231899168405
48.400000000000006,0.9545340465363339
48.5,0.9547007289387996
48.6,0.9548233325854172
48.7,0.9549019431504353
48.800000000000004,0.9502686251871776
48.900000000000006,0.9507127496918125
49,0.9511116198681373
49.1,0.9514653771373707
49.2,0.95177415359453
49.300000000000004,0.9520380720513445
49.400000000000006,0.9522572460951867
49.5,0.9524317801637099
49.6,0.9525617696349397
49.7,0.9526473009324825
49.800000000000004,0.9526884516455747
49.900000000000006,0.952685290663621
50,0.9526378783249041
50.1,0.9525462665791304
50.2,0.9524104991634432
50.300000000000004,0.9522306117915563
50.400000000000006,0.9520066323556412
50.5,0.9501426802946225
50.6,0.9502798015749007
50.7,0.9503720417868468
50.800000000000004,0.95021588800586
50.900000000000006,0.9508300946072775
51,0.9514018424268408
51.1,0.9519313023796424
51.2,0.9524186365395101
51.300000000000004,0.9528639981098507
51.400000000000006,0.9532675314090553
51.5,0.953629371870272
51.6,0.9539496460553859
51.7,0.9542284716829852
51.800000000000004,0.954465957670124
51.900000000000006,0.954662204187662
52,0.9548173027289509
52.1,0.9549313361916474
52.2,0.9502428816317915
52.300000000000004,0.9506978759454556
52.400000000000006,0.9511106509365903
52.5,0.9514813377631655
52.6,0.9518100594325084
52.7,0.9520969308231787
52.800000000000004,0.9523420587200782
52.900000000000006,0.9525455418625893
53,0.952707471005527
53.1,0.9528279289926932
53.2,0.9529069908427877
53.300000000000004,0.9529447238474581
53.400000000000006,0.9529411876812328
53.5,0.9528964345230796
53.6,0.9528105091893441
53.7,0.9526834492777841
53.800000000000004,0.95020090876859
53.900000000000006,0.9504113544377927
54,0.9505798747991269
54.1,0.9507065524179312
54.2,0.9502694386159378
54.300000000000004,0.9508808862769185
54.400000000000006,0.9514526518173537
54.5,0.9519848926824028
54.6,0.9524777585803766
54.7,0.9529313914472591
54.800000000000004,0.9533459254232527
54.900000000000006,0.9537214868412336
55,0.95405819422696
55.1,0.9543561583109219
55.2,0.9546154820516503
55.300000000000004,0.9548362606703449
55.400000000000006,0.9550185816966602
55.5,0.9551625250254565
55.6,0.9504460170239244
55.7,0.9509084681453969
55.800000000000004,0.9513314774352752
55.900000000000006,0.9517151671611339
56,0.952059652377502
56.1,0.9523650409334549
56.2,0.9526314334912199
56.300000000000004,0.9528589235556811
56.400000000000006,0.9530475975145981
56.5,0.9531975346894002
56.6,0.9533088073963709
56.7,0.9533814810180499
56.800000000000004,0.9534156140846684
56.900000000000006,0.9534112583654428
57,0.950046487239137
57.1,0.950358990817478
57.2,0.9506321716259437
57.300000000000004,0.9508661213470604
57.400000000000006,0.9510609250971473
57.5,0.9512166614715892
57.6,0.9505297448239839
57.7,0.9511364351701139
57.800000000000004,0.9517059891931587
57.900000000000006,0.9522385528816867
58,0.9527342653730853
58.1,0.95319325891489
58.2,0.9536156588361172
58.300000000000004,0.9540015835285464
58.400000000000006,0.9543511444378313
58.5,0.9546644460643503
58.6,0.9549415859736755
58.7,0.9551826548165516
58.800000000000004,0.9553877363582419
58.900000000000006,0.9456158766978765
59,0.9459816915673672
59.1,0.9463075182354779
59.2,0.9465934500534083
59.300000000000004,0.9468395748130205
59.400000000000006,0.9470459747729534
59.5,0.9472127266940882
59.6,0.9473399018842216
59.7,0.9474275662518048
59.800000000000004,0.9474757803685785
59.900000000000006,0.9474845995409542
60,0.9474540738899552
60.1,0.9473842484395697
60.2,0.9472751632133157
60.300000000000004,0.9378783936725819
60.400000000000006,0.937908204957825
60.5,0.9378948531742962
60.6,0.9378383970758055
60.7,0.9377388918766623
60.800000000000004,0.9375963893424507
60.900000000000006,0.9374109378885824
61,0.9371825826864235
61.1,0.936911365776795
61.2,0.9365973261906303
61.300000000000004,0.9362405000765698
61.400000000000006,0.9358409208352748
61.5,0.9353986192602132
61.6,0.9349136236847246
61.7,0.9343859601350857
61.800000000000004,0.9338156524893654
61.900000000000006,0.9249998772989694
62,0.9245399298027431
62.1,0.9240336908434668
62.2,0.9135976682819957
62.300000000000004,0.9132226949387782
62.400000000000006,0.9127977030192982
62.5,0.9123227786624669
62.6,0.9117980087640422
62.7,0.9112234810864341
62.800000000000004,0.9105992843735001
62.900000000000006,0.9099255084700424
63,0.909202244445808
63.1,0.9084295847237014
63.2,0.9076076232120037
63.300000000000004,0.9067364554403058
63.400000000000006,0.9058161786989241
63.5,0.8954256521162711
63.6,0.8946207090258304
63.7,0.8937632239621315
63.800000000000004,0.8928533342187509
63.900000000000006,0.8918911804476763
64,0.89087690676925535
64.10000000000001,0.8898106608845213
64.2,0.8886925941896873
64.3,0.8875228618925266
64.4,0.8863016231304026
64.5,0.8850290410897169
64.60000000000001,0.8837052831264999
64.7,0.8823305208879256
64.8,0.8809049304344855
64.9,0.8794286923625777
65,0.8693226962435198
65.10000000000001,0.867941935818515
65.2,0.8665075769025291
65.3,0.8650198525608968
65.4,0.8634790016771116
65.5,0.8520819601561054
65.60000000000001,0.8506508011530441
65.7,0.8491636550377596
65.8,0.8476208115911605
65.9,0.8460225677082931
66,0.8443692274318737
66.10000000000001,0.8426611019848684
66.2,0.84089850980196
66.3,0.8390817765596899
66.4,0.8372112352051261
66.5,0.8352872259828801
66.60000000000001,0.8333100964602763
66.7,0.8312802015505432
66.8,0.8198469421097577
66.9,0.8179180417873766
67,0.8159340111508749
67.10000000000001,0.8138952619581993
67.2,0.8118022141932285
67.3,0.8096552960347647
67.4,0.8074549438230765
67.5,0.8052016020238527
67.60000000000001,0.8028957231894588
67.7,0.8005377679173972
67.8,0.7981282048058524
67.9,0.7956675104062388
68,0.7931561691726349
68.10000000000001,0.7816735724961523
68.2,0.7792585534718408
68.3,0.7767910481588978
68.4,0.7742715996163987
68.5,0.7717007592104221
68.60000000000001,0.7690790865071261
68.7,0.7664071491627772
68.8,0.7636855228106716
68.9,0.7609147909449531
69,0.7580955448012545
69.10000000000001,0.755228383234166
69.2,0.7523139125914934
69.3,0.7493527465852802
69.4,0.7463455061596171
69.5,0.7432928193551913
69.60000000000001,0.7401953211705923
69.7,0.7290934052609669
69.8,0.7260859496479513
69.9,0.7230325028882583
70,0.7104692540858697
70.10000000000001,0.7075270769907014
70.2,0.7045377400596429
70.3,0.7015019768327467
70.4,0.6984205277905419
70.5,0.695294140122589
70.60000000000001,0.6921235674941089
70.7,0.6889095698107375
70.8,0.6856529129814813
70.9,0.6823543686799816
71,0.6790147141041074
71.10000000000001,0.6756347317340181
71.2,0.672215209088744
71.3,0.6597215178804983
71.4,0.6564176050181341
71.5,0.6530733998076947
71.60000000000001,0.649689730971139
71.7,0.6462674317245283
71.8,0.6428073394956785
71.9,0.63931029564147
72,0.6357771451648755
72.10000000000001,0.6322087364318786
72.2,0.6286059208883563
72.3,0.6249695527770547
72.4,0.6213004888547938
72.5,0.6175995881099964
72.60000000000001,0.6138677114806718
72.7,0.6016624843631552
72.8,0.5980520723308261
72.9,0.5944102729228954
73,0.5907379765348623
73.10000000000001,0.5870360746965553
73.2,0.5833054597660461
73.3,0.5795470246253129
73.4,0.5757616623777984
73.5,0.5719502660479568
73.60000000000001,0.5681137282829515
73.7,0.5642529410566066
73.8,0.560368795375735
73.9,0.5564621809889979
74,0.5525339860983703
74.10000000000001,0.5485850970733767
74.2,0.5446163981681855
74.3,0.5330761169641651
74.4,0.5292347155373145
74.5,0.5162478063731263
74.60000000000001,0.5125557002996788
74.7,0.5088424404293912
74.8,0.5051089395712336
74.9,0.5013561075815881
75,0.49758485105495603
